province,region,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,showers_sum,precipitation_hours,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,pressure_msl_mean,cloud_cover_mean,dew_point_2m_mean,snowfall_sum,et0_fao_evapotranspiration,latitude,longitude,sunshine_hours,daylight_hours,month,week,weather_code,wind_direction_10m_dominant,sunrise,sunset,season
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-08,11.744444444444444,18.077777777777776,6.866666666666666,9.422222222222222,16.522222222222222,4.166666666666667,0.0,0.0,0.0,0.0,60.111111111111114,12.022222222222222,29.15555555555555,14.755555555555556,1026.5444444444445,25.22222222222222,3.744444444444445,0.0,2.5533333333333332,22.6657,106.2522,9.231111111111112,10.82,1,2,3,1,1970-01-21 11:04:14.186666666,1970-01-21 11:04:53.146666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-09,11.855555555555556,18.044444444444444,6.888888888888889,9.88888888888889,16.4,4.777777777777778,0.0,0.0,0.0,0.0,58.77777777777778,7.877777777777778,22.844444444444445,16.395555555555557,1023.1111111111111,30.444444444444443,3.566666666666667,0.0,2.6500000000000004,22.6657,106.2522,10.0,10.83,1,2,3,103,1970-01-21 11:05:40.600000000,1970-01-21 11:06:19.580000000,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-10,12.911111111111111,19.366666666666667,7.411111111111111,11.488888888888889,18.11111111111111,5.644444444444444,0.0,0.0,0.0,0.0,64.22222222222223,8.588888888888889,22.155555555555555,14.752222222222223,1021.2222222222222,51.55555555555556,5.966666666666667,0.0,2.448888888888889,22.6657,106.2522,9.903333333333332,10.84,1,2,3,107,1970-01-21 11:07:07.000000000,1970-01-21 11:07:46.020000000,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-11,13.833333333333334,19.655555555555555,9.011111111111111,12.077777777777778,18.322222222222223,7.011111111111111,0.0,0.0,0.0,0.0,62.44444444444444,11.777777777777779,28.32222222222222,16.145555555555557,1023.5,27.22222222222222,6.300000000000001,0.0,2.8722222222222222,22.6657,106.2522,10.007777777777777,10.85,1,2,3,58,1970-01-21 11:08:33.406666666,1970-01-21 11:09:12.466666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-12,13.755555555555555,20.477777777777778,8.622222222222222,12.411111111111111,19.455555555555556,6.866666666666666,0.0,0.0,0.0,0.0,67.44444444444444,10.11111111111111,25.58888888888889,14.94111111111111,1020.8777777777777,21.555555555555557,7.3999999999999995,0.0,2.5633333333333335,22.6657,106.2522,9.95111111111111,10.86,1,3,3,103,1970-01-21 11:09:59.813333333,1970-01-21 11:10:38.913333333,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-13,14.333333333333334,21.311111111111114,8.722222222222221,13.455555555555556,21.11111111111111,7.5,0.0,0.0,0.0,0.0,71.77777777777777,9.255555555555555,20.677777777777777,16.75111111111111,1019.5555555555555,2.111111111111111,8.788888888888888,0.0,2.8377777777777777,22.6657,106.2522,10.044444444444444,10.87,1,3,0,7,1970-01-21 11:11:26.220000000,1970-01-21 11:12:05.346666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-14,15.0,21.033333333333335,9.68888888888889,14.244444444444444,19.755555555555556,8.555555555555555,0.0,0.0,0.0,0.0,77.0,14.488888888888889,35.53333333333333,12.33,1016.311111111111,27.22222222222222,10.622222222222222,0.0,2.2755555555555556,22.6657,106.2522,8.149999999999999,10.88,1,3,3,192,1970-01-21 11:12:52.620000000,1970-01-21 11:13:31.793333333,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-15,15.47777777777778,18.144444444444446,13.600000000000001,16.044444444444444,18.533333333333335,14.033333333333333,2.566666666666667,2.566666666666667,0.0,7.777777777777778,87.22222222222223,6.566666666666666,17.72222222222222,5.156666666666666,1016.9222222222221,94.0,13.244444444444445,0.0,1.0033333333333332,22.6657,106.2522,0.73,10.893333333333334,1,3,53,138,1970-01-21 11:14:19.026666666,1970-01-21 11:14:58.246666666,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-16,17.055555555555557,21.566666666666666,14.288888888888888,17.433333333333334,21.455555555555556,14.600000000000001,0.4666666666666667,0.4666666666666667,0.0,4.0,86.33333333333333,12.577777777777778,29.599999999999998,7.87,1012.9222222222221,69.77777777777777,14.533333333333335,0.0,1.5777777777777777,22.6657,106.2522,4.121111111111111,10.906666666666666,1,3,51,204,1970-01-21 11:15:45.426666666,1970-01-21 11:16:24.680000000,Đông
Cao Bằng,Trung du miền núi Bắc Bộ,2026-01-17,17.422222222222224,21.688888888888886,15.211111111111112,18.688888888888886,22.5,16.344444444444445,3.344444444444444,3.344444444444444,0.0,9.666666666666666,89.88888888888889,9.877777777777778,24.9,9.678888888888888,1012.8666666666666,79.33333333333333,15.600000000000001,0.0,1.74,22.6657,106.2522,6.506666666666667,10.92,1,3,51,104,1970-01-21 11:17:11.820000000,1970-01-21 11:17:51.120000000,Đông
